order_item_refund_id,refund_date,Refund_amount_usd,order_id,order_date,User_id,order_total,order_cogs,order_item_id,product_id,product_name,item_price,item_cost,is_primary_item,item_margin,refund_loss_margin,days_to_refund,Website_session_id,session_start,utm_source,utm_campaign,utm_content,device_type,http_referer
231,22-03-2013 13:12,49.99000168,3549,06-03-2013 22:12,68477,49.99000168,19.48999977,3549,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,16,77213,06-03-2013 21:58,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
229,20-03-2013 07:28,59.99000168,3563,08-03-2013 15:28,68815,59.99000168,22.48999977,3563,2,The Forever Love Bear,59.99,22.49,1,37.5,37.5,12,77624,08-03-2013 15:05,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
228,19-03-2013 09:49,49.99000168,3573,09-03-2013 23:49,68968,49.99000168,19.48999977,3573,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,10,77819,09-03-2013 23:31,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
230,21-03-2013 11:20,49.99000168,3585,11-03-2013 11:20,69108,49.99000168,19.48999977,3585,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,10,77994,11-03-2013 11:00,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
227,19-03-2013 07:16,49.99000168,3607,13-03-2013 09:16,69478,49.99000168,19.48999977,3607,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,6,78420,13-03-2013 08:58,NULL,NULL,NULL,desktop,NULL
233,26-03-2013 03:39,49.99000168,3632,14-03-2013 16:39,69775,49.99000168,19.48999977,3632,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,12,78772,14-03-2013 16:22,bsearch,nonbrand,b_ad_1,mobile,https://www.bsearch.com
232,24-03-2013 09:17,49.99000168,3633,14-03-2013 21:17,67958,49.99000168,19.48999977,3633,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,10,78817,14-03-2013 21:00,bsearch,brand,b_ad_2,desktop,https://www.bsearch.com
235,02-04-2013 12:23,49.99000168,3713,22-03-2013 06:23,71005,49.99000168,19.48999977,3713,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,11,80217,22-03-2013 06:10,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
239,06-04-2013 17:10,49.99000168,3757,25-03-2013 22:10,71607,49.99000168,19.48999977,3757,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,12,80925,25-03-2013 21:52,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
237,04-04-2013 08:41,49.99000168,3764,26-03-2013 06:41,71660,49.99000168,19.48999977,3764,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,9,80983,26-03-2013 06:27,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
236,03-04-2013 19:46,49.99000168,3769,26-03-2013 15:46,71775,49.99000168,19.48999977,3769,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,8,81114,26-03-2013 15:28,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
241,08-04-2013 12:42,59.99000168,3798,27-03-2013 23:42,72112,59.99000168,22.48999977,3798,2,The Forever Love Bear,59.99,22.49,1,37.5,37.5,12,81505,27-03-2013 23:24,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
234,31-03-2013 17:52,49.99000168,3806,28-03-2013 11:52,72216,49.99000168,19.48999977,3806,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,3,81627,28-03-2013 11:38,NULL,NULL,NULL,desktop,https://www.gsearch.com
238,05-04-2013 06:08,49.99000168,3807,28-03-2013 14:08,72253,49.99000168,19.48999977,3807,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,8,81667,28-03-2013 13:54,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
243,10-04-2013 04:56,49.99000168,3811,28-03-2013 16:56,72299,49.99000168,19.48999977,3811,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,13,81722,28-03-2013 16:43,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
240,07-04-2013 08:38,49.99000168,3814,28-03-2013 18:38,72326,49.99000168,19.48999977,3814,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,10,81753,28-03-2013 18:20,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
242,08-04-2013 18:35,49.99000168,3856,31-03-2013 10:35,72731,49.99000168,19.48999977,3856,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,8,82209,31-03-2013 10:18,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
245,12-04-2013 07:36,49.99000168,3866,01-04-2013 09:36,72872,49.99000168,19.48999977,3866,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,11,82374,01-04-2013 09:19,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
247,17-04-2013 14:45,49.99000168,3933,03-04-2013 22:45,73591,49.99000168,19.48999977,3933,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,14,83191,03-04-2013 22:25,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
244,10-04-2013 07:44,49.99000168,3953,04-04-2013 19:44,73830,49.99000168,19.48999977,3953,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,6,83464,04-04-2013 19:26,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
250,19-04-2013 22:59,49.99000168,3989,07-04-2013 10:59,74273,49.99000168,19.48999977,3989,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,12,83961,07-04-2013 10:47,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
257,23-04-2013 12:58,49.99000168,3993,07-04-2013 13:58,63615,49.99000168,19.48999977,3993,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,16,83980,07-04-2013 13:43,NULL,NULL,NULL,desktop,https://www.bsearch.com
254,20-04-2013 17:04,49.99000168,4001,08-04-2013 07:04,74406,49.99000168,19.48999977,4001,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,12,84109,08-04-2013 06:50,bsearch,nonbrand,b_ad_1,mobile,https://www.bsearch.com
253,20-04-2013 13:19,49.99000168,4005,08-04-2013 10:19,74438,49.99000168,19.48999977,4005,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,12,84146,08-04-2013 10:01,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
246,17-04-2013 05:01,49.99000168,4033,09-04-2013 21:01,74856,49.99000168,19.48999977,4033,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,8,84624,09-04-2013 20:43,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
256,22-04-2013 08:05,49.99000168,4037,09-04-2013 23:05,74879,49.99000168,19.48999977,4037,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,13,84652,09-04-2013 22:53,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
252,20-04-2013 06:55,49.99000168,4045,10-04-2013 11:55,75001,49.99000168,19.48999977,4045,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,10,84787,10-04-2013 11:37,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
255,21-04-2013 09:43,49.99000168,4065,11-04-2013 11:43,75288,49.99000168,19.48999977,4065,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,10,85118,11-04-2013 11:32,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
249,19-04-2013 02:21,49.99000168,4112,14-04-2013 20:21,75965,49.99000168,19.48999977,4112,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,5,85885,14-04-2013 20:09,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
248,18-04-2013 10:28,49.99000168,4114,15-04-2013 01:28,76003,49.99000168,19.48999977,4114,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,3,85927,15-04-2013 01:10,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
251,20-04-2013 02:52,49.99000168,4182,17-04-2013 23:52,76855,49.99000168,19.48999977,4182,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,3,86887,17-04-2013 23:35,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
258,02-05-2013 04:42,49.99000168,4222,19-04-2013 15:42,77341,49.99000168,19.48999977,4222,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,13,87447,19-04-2013 15:28,bsearch,brand,b_ad_2,desktop,https://www.bsearch.com
262,05-05-2013 01:01,49.99000168,4257,22-04-2013 17:01,77862,49.99000168,19.48999977,4257,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,13,88032,22-04-2013 16:47,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
259,03-05-2013 15:55,59.99000168,4304,25-04-2013 15:55,78623,59.99000168,22.48999977,4304,2,The Forever Love Bear,59.99,22.49,1,37.5,37.5,8,88894,25-04-2013 15:41,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
267,11-05-2013 00:13,49.99000168,4310,25-04-2013 22:13,78700,49.99000168,19.48999977,4310,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,16,88980,25-04-2013 21:56,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
261,04-05-2013 18:05,49.99000168,4344,27-04-2013 08:05,79005,49.99000168,19.48999977,4344,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,7,89318,27-04-2013 07:50,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
260,04-05-2013 00:28,49.99000168,4396,30-04-2013 07:28,79604,49.99000168,19.48999977,4396,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,4,89987,30-04-2013 07:17,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
264,09-05-2013 17:34,49.99000168,4420,01-05-2013 07:34,79902,49.99000168,19.48999977,4420,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,8,90330,01-05-2013 07:21,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
271,16-05-2013 07:19,49.99000168,4423,01-05-2013 09:19,79931,49.99000168,19.48999977,4423,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,15,90362,01-05-2013 09:05,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
263,07-05-2013 02:38,49.99000168,4438,01-05-2013 16:38,80093,49.99000168,19.48999977,4438,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,6,90551,01-05-2013 16:27,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
265,10-05-2013 03:35,49.99000168,4444,01-05-2013 21:35,80144,49.99000168,19.48999977,4444,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,9,90610,01-05-2013 21:13,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
268,14-05-2013 01:51,49.99000168,4494,04-05-2013 23:51,80811,49.99000168,19.48999977,4494,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,10,91381,04-05-2013 23:36,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
266,10-05-2013 10:03,49.99000168,4507,05-05-2013 18:03,69931,49.99000168,19.48999977,4507,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,5,91479,05-05-2013 17:49,NULL,NULL,NULL,mobile,NULL
269,15-05-2013 17:04,49.99000168,4543,07-05-2013 17:04,81393,49.99000168,19.48999977,4543,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,8,92075,07-05-2013 16:55,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
273,18-05-2013 20:00,49.99000168,4564,08-05-2013 18:00,81736,49.99000168,19.48999977,4564,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,10,92465,08-05-2013 17:46,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
276,19-05-2013 20:40,49.99000168,4576,09-05-2013 13:40,81923,49.99000168,19.48999977,4576,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,10,92684,09-05-2013 13:26,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
270,15-05-2013 18:18,49.99000168,4590,10-05-2013 10:18,82154,49.99000168,19.48999977,4590,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,5,92957,10-05-2013 10:06,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
275,19-05-2013 20:13,49.99000168,4608,12-05-2013 01:13,82493,49.99000168,19.48999977,4608,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,7,93347,12-05-2013 00:58,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
274,19-05-2013 10:55,49.99000168,4610,12-05-2013 10:55,82528,49.99000168,19.48999977,4610,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,7,93385,12-05-2013 10:39,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
278,21-05-2013 23:59,49.99000168,4611,12-05-2013 10:59,82527,49.99000168,19.48999977,4611,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,9,93384,12-05-2013 10:39,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
280,23-05-2013 17:27,49.99000168,4620,12-05-2013 23:27,82616,49.99000168,19.48999977,4620,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,11,93490,12-05-2013 23:13,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
279,23-05-2013 14:00,49.99000168,4654,14-05-2013 11:00,82943,49.99000168,19.48999977,4654,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,9,93857,14-05-2013 10:43,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
281,26-05-2013 23:35,59.99000168,4679,15-05-2013 16:35,83313,59.99000168,22.48999977,4679,2,The Forever Love Bear,59.99,22.49,1,37.5,37.5,11,94298,15-05-2013 16:17,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
286,28-05-2013 22:10,49.99000168,4680,15-05-2013 17:10,67943,49.99000168,19.48999977,4680,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,13,94313,15-05-2013 16:55,NULL,NULL,NULL,desktop,https://www.gsearch.com
272,18-05-2013 17:57,49.99000168,4696,16-05-2013 16:57,83615,49.99000168,19.48999977,4696,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,2,94656,16-05-2013 16:42,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
283,27-05-2013 21:46,49.99000168,4706,17-05-2013 05:46,83718,49.99000168,19.48999977,4706,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,10,94772,17-05-2013 05:31,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
277,20-05-2013 13:06,49.99000168,4710,17-05-2013 08:06,83739,49.99000168,19.48999977,4710,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,3,94797,17-05-2013 07:49,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
284,28-05-2013 05:44,49.99000168,4726,18-05-2013 03:44,83965,49.99000168,19.48999977,4726,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,10,95059,18-05-2013 03:25,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
288,31-05-2013 18:17,49.99000168,4758,20-05-2013 22:17,84428,49.99000168,19.48999977,4758,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,11,95581,20-05-2013 22:03,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
287,29-05-2013 00:40,59.99000168,4760,21-05-2013 03:40,84454,59.99000168,22.48999977,4760,2,The Forever Love Bear,59.99,22.49,1,37.5,37.5,8,95612,21-05-2013 03:30,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
282,27-05-2013 09:45,49.99000168,4793,22-05-2013 13:45,84839,49.99000168,19.48999977,4793,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,5,96071,22-05-2013 13:23,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
292,04-06-2013 20:48,49.99000168,4807,23-05-2013 05:48,71922,49.99000168,19.48999977,4807,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,12,96271,23-05-2013 05:38,NULL,NULL,NULL,desktop,https://www.gsearch.com
285,28-05-2013 10:43,49.99000168,4825,23-05-2013 20:43,85239,49.99000168,19.48999977,4825,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,5,96537,23-05-2013 20:25,NULL,NULL,NULL,desktop,NULL
293,07-06-2013 10:18,49.99000168,4874,27-05-2013 11:18,85824,49.99000168,19.48999977,4874,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,11,97223,27-05-2013 11:07,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
294,07-06-2013 19:37,49.99000168,4879,27-05-2013 15:37,85876,49.99000168,19.48999977,4879,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,11,97289,27-05-2013 15:21,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
291,04-06-2013 14:12,49.99000168,4900,28-05-2013 15:12,86109,49.99000168,19.48999977,4900,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,7,97572,28-05-2013 14:56,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
300,11-06-2013 01:06,49.99000168,4907,28-05-2013 21:06,86188,49.99000168,19.48999977,4907,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,14,97664,28-05-2013 20:54,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
303,13-06-2013 12:18,49.99000168,4912,29-05-2013 10:18,86300,49.99000168,19.48999977,4912,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,15,97790,29-05-2013 10:01,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
290,04-06-2013 06:54,49.99000168,4915,29-05-2013 10:54,86311,49.99000168,19.48999977,4915,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,6,97804,29-05-2013 10:34,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
299,09-06-2013 17:42,49.99000168,4953,30-05-2013 18:42,86769,49.99000168,19.48999977,4953,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,10,98343,30-05-2013 18:30,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
289,03-06-2013 23:06,49.99000168,4989,01-06-2013 16:06,87194,49.99000168,19.48999977,4989,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,2,98829,01-06-2013 15:54,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
298,09-06-2013 13:24,49.99000168,4993,02-06-2013 00:24,87243,49.99000168,19.48999977,4993,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,7,98886,02-06-2013 00:05,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
304,17-06-2013 23:10,59.99000168,5007,03-06-2013 04:10,87387,59.99000168,22.48999977,5007,2,The Forever Love Bear,59.99,22.49,1,37.5,37.5,14,99059,03-06-2013 03:54,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
301,11-06-2013 03:12,49.99000168,5023,03-06-2013 19:12,77867,49.99000168,19.48999977,5023,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,8,99295,03-06-2013 18:55,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
297,09-06-2013 03:43,49.99000168,5051,04-06-2013 18:43,87865,49.99000168,19.48999977,5051,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,5,99614,04-06-2013 18:30,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
305,18-06-2013 06:57,49.99000168,5082,06-06-2013 08:57,88297,49.99000168,19.48999977,5082,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,12,100116,06-06-2013 08:41,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
296,08-06-2013 23:33,49.99000168,5095,06-06-2013 14:33,88422,49.99000168,19.48999977,5095,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,2,100258,06-06-2013 14:18,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
295,08-06-2013 21:55,49.99000168,5100,06-06-2013 19:55,76546,49.99000168,19.48999977,5100,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,2,100356,06-06-2013 19:42,NULL,NULL,NULL,desktop,https://www.gsearch.com
314,22-06-2013 15:45,49.99000168,5108,07-06-2013 09:45,88624,49.99000168,19.48999977,5108,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,15,100493,07-06-2013 09:26,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
309,19-06-2013 14:16,49.99000168,5113,07-06-2013 11:16,88648,49.99000168,19.48999977,5113,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,12,100522,07-06-2013 11:01,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
312,20-06-2013 11:43,49.99000168,5124,07-06-2013 16:43,75644,49.99000168,19.48999977,5124,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,13,100638,07-06-2013 16:26,NULL,NULL,NULL,desktop,NULL
308,19-06-2013 11:47,49.99000168,5128,07-06-2013 19:47,84955,49.99000168,19.48999977,5128,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,12,100698,07-06-2013 19:41,NULL,NULL,NULL,desktop,https://www.gsearch.com
302,11-06-2013 21:45,49.99000168,5134,08-06-2013 01:45,88835,49.99000168,19.48999977,5134,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,3,100737,08-06-2013 01:28,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
307,18-06-2013 21:43,49.99000168,5145,08-06-2013 16:43,88931,49.99000168,19.48999977,5145,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,10,100842,08-06-2013 16:28,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
310,20-06-2013 01:37,49.99000168,5168,10-06-2013 11:37,81814,49.99000168,19.48999977,5168,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,10,101146,10-06-2013 11:26,NULL,NULL,NULL,desktop,https://www.bsearch.com
322,28-06-2013 23:54,59.99000168,5239,13-06-2013 16:54,90134,59.99000168,22.48999977,5239,2,The Forever Love Bear,59.99,22.49,1,37.5,37.5,15,102244,13-06-2013 16:38,NULL,NULL,NULL,desktop,https://www.bsearch.com
306,18-06-2013 12:08,59.99000168,5257,14-06-2013 18:08,79742,59.99000168,22.48999977,5257,2,The Forever Love Bear,59.99,22.49,1,37.5,37.5,4,102574,14-06-2013 17:53,gsearch,brand,g_ad_2,mobile,https://www.gsearch.com
320,27-06-2013 17:50,49.99000168,5261,14-06-2013 20:50,90443,49.99000168,19.48999977,5261,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,13,102619,14-06-2013 20:34,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
315,24-06-2013 02:44,49.99000168,5262,14-06-2013 23:44,75649,49.99000168,19.48999977,5262,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,10,102637,14-06-2013 23:27,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
311,20-06-2013 03:04,59.99000168,5263,15-06-2013 02:04,90468,59.99000168,22.48999977,5263,2,The Forever Love Bear,59.99,22.49,1,37.5,37.5,5,102649,15-06-2013 01:49,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
318,27-06-2013 04:52,49.99000168,5284,17-06-2013 10:52,90804,49.99000168,19.48999977,5284,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,10,103042,17-06-2013 10:38,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
313,21-06-2013 03:48,59.99000168,5289,17-06-2013 12:48,90852,59.99000168,22.48999977,5289,2,The Forever Love Bear,59.99,22.49,1,37.5,37.5,4,103096,17-06-2013 12:32,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
329,03-07-2013 13:41,49.99000168,5323,18-06-2013 18:41,91293,49.99000168,19.48999977,5323,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,15,103604,18-06-2013 18:27,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
316,24-06-2013 15:52,49.99000168,5333,19-06-2013 09:52,91412,49.99000168,19.48999977,5333,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,5,103743,19-06-2013 09:36,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
319,27-06-2013 14:13,49.99000168,5346,19-06-2013 20:13,83378,49.99000168,19.48999977,5346,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,8,103975,19-06-2013 19:55,NULL,NULL,NULL,desktop,NULL
321,28-06-2013 06:53,49.99000168,5386,21-06-2013 05:53,91999,49.99000168,19.48999977,5386,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,7,104436,21-06-2013 05:37,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
323,01-07-2013 03:30,49.99000168,5387,21-06-2013 06:30,92002,49.99000168,19.48999977,5387,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,10,104440,21-06-2013 06:15,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
330,03-07-2013 15:47,49.99000168,5390,21-06-2013 08:47,92024,49.99000168,19.48999977,5390,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,12,104464,21-06-2013 08:35,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
337,07-07-2013 14:19,49.99000168,5405,21-06-2013 19:19,92204,49.99000168,19.48999977,5405,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,16,104663,21-06-2013 19:10,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
332,04-07-2013 02:35,49.99000168,5408,21-06-2013 23:35,92229,49.99000168,19.48999977,5408,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,13,104693,21-06-2013 23:18,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
327,03-07-2013 10:54,49.99000168,5412,22-06-2013 05:54,92259,49.99000168,19.48999977,5412,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,11,104725,22-06-2013 05:38,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
317,27-06-2013 04:27,49.99000168,5422,23-06-2013 10:27,92425,49.99000168,19.48999977,5422,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,4,104918,23-06-2013 10:12,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
333,05-07-2013 01:53,49.99000168,5430,23-06-2013 22:53,92516,49.99000168,19.48999977,5430,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,12,105021,23-06-2013 22:28,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
341,09-07-2013 04:00,49.99000168,5451,24-06-2013 20:00,92770,49.99000168,19.48999977,5451,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,15,105313,24-06-2013 19:47,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
